YearStart,YearEnd,LocationAbbr,LocationDesc,Datasource,Class,Topic,Question,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Alt,Low_Confidence_Limit,High_Confidence_Limit,Sample_Size,GeoLocation,ClassID,TopicID,QuestionID,LocationID,StratificationCategory1,Stratification1,StratificationCategoryId1,StratificationID1
2016,2016,MN,Minnesota,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,27.8,27.8,26.9,28.6,15420,"(46.355648736, -94.794200503)",OWS,OWS1,Q036,27,Total,Total,OVR,OVERALL
2016,2016,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.4,33.4,31.7,35.1,4518,"(40.485010283, -88.997710178)",OWS,OWS1,Q037,17,Total,Total,OVR,OVERALL
2016,2016,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.7,30.7,29,32.5,5528,"(18.220833, -66.590149)",OWS,OWS1,Q036,72,Total,Total,OVR,OVERALL
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,19.2,19.2,17.1,21.6,6605,"(44.353130053000484, -100.3735306369997)",FV,FV1,Q019,46,Total,Total,OVR,OVERALL
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,32.2,32.2,25.1,40.3,1149,"(18.335765, -64.896335)",FV,FV1,Q019,78,Total,Total,OVR,OVERALL
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,34.4,34.4,32.5,36.3,5778,"(43.62538123900049, -72.51764079099962)",FV,FV1,Q018,50,Total,Total,OVR,OVERALL
2021,2021,CT,Connecticut,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,30.4,30.4,28.9,31.9,7074,"(41.56266102000046, -72.64984095199964)",OWS,OWS1,Q036,9,Total,Total,OVR,OVERALL
2021,2021,AL,Alabama,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,31.9,31.9,30.1,33.8,4247,"(32.84057112200048, -86.63186076199969)",OWS,OWS1,Q037,1,Total,Total,OVR,OVERALL
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,48.6,48.6,46.6,50.7,4299,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q018,22,Total,Total,OVR,OVERALL
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,17.8,17.8,16.4,19.2,6563,"(43.62538123900049, -72.51764079099962)",PA,PA1,Q047,50,Total,Total,OVR,OVERALL
2021,2021,US,National,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,20.6,20.6,20.3,20.9,368969,,FV,FV1,Q019,59,Total,Total,OVR,OVERALL
2021,2021,SD,South Dakota,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.2,23.2,21,25.5,7263,"(44.353130053000484, -100.3735306369997)",PA,PA1,Q047,46,Total,Total,OVR,OVERALL
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,33.2,33.2,30.7,35.8,2556,"(38.89037138500049, -77.03196112699965)",FV,FV1,Q018,11,Total,Total,OVR,OVERALL
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,39.2,39.2,36.9,41.5,2885,"(40.48501028300046, -88.99771017799969)",FV,FV1,Q018,17,Total,Total,OVR,OVERALL
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34,34,32.7,35.3,10794,"(45.254228894000505, -68.98503133599962)",OWS,OWS1,Q037,23,Total,Total,OVR,OVERALL
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,24.1,24.1,22.9,25.4,7948,"(40.13057004800049, -74.27369128799967)",PA,PA1,Q047,34,Total,Total,OVR,OVERALL
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,42.1,42.1,39.3,45,2487,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q018,32,Total,Total,OVR,OVERALL
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.1,32.1,30.4,33.8,5912,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q037,50,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,46.4,46.4,44.2,48.6,4564,"(34.74865012400045, -92.27449074299966)",FV,FV1,Q018,5,Total,Total,OVR,OVERALL
2021,2021,PA,Pennsylvania,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.3,33.3,31.7,34.9,5752,"(40.79373015200048, -77.86070029399963)",OWS,OWS1,Q036,42,Total,Total,OVR,OVERALL
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,43.3,43.3,41.1,45.6,3925,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q018,56,Total,Total,OVR,OVERALL
2021,2021,WI,Wisconsin,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.9,33.9,32.1,35.7,5588,"(44.39319117400049, -89.81637074199966)",OWS,OWS1,Q036,55,Total,Total,OVR,OVERALL
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35.9,35.9,34.8,37.1,13699,"(41.6410409880005, -99.36572062299967)",OWS,OWS1,Q036,31,Total,Total,OVR,OVERALL
2021,2021,NV,Nevada,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,24.2,24.2,21.7,26.8,2448,"(39.493240390000494, -117.07184056399967)",FV,FV1,Q019,32,Total,Total,OVR,OVERALL
2021,2021,GA,Georgia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,33.9,33.9,32.2,35.6,7076,"(32.83968109300048, -83.62758034599966)",OWS,OWS1,Q036,13,Total,Total,OVR,OVERALL
2021,2021,GU,Guam,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,29.9,29.9,25.7,34.5,1658,"(13.444304, 144.793731)",PA,PA1,Q047,66,Total,Total,OVR,OVERALL
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,27.2,27.2,25.2,29.4,3202,"(40.48501028300046, -88.99771017799969)",PA,PA1,Q047,17,Total,Total,OVR,OVERALL
2021,2021,AZ,Arizona,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,22.7,22.7,21.6,23.9,10637,"(34.865970280000454, -111.76381127699972)",PA,PA1,Q047,4,Total,Total,OVR,OVERALL
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,37,37,34.8,39.2,3990,"(43.23554134300048, -108.10983035299967)",OWS,OWS1,Q037,56,Total,Total,OVR,OVERALL
2021,2021,IN,Indiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,21.3,21.3,20.2,22.5,8066,"(39.766910452000445, -86.14996019399968)",FV,FV1,Q019,18,Total,Total,OVR,OVERALL
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,43,43,41.8,44.3,12424,"(40.06021014100048, -82.40426005599966)",FV,FV1,Q018,39,Total,Total,OVR,OVERALL
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.3,33.3,32.1,34.5,12922,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q037,39,Total,Total,OVR,OVERALL
2021,2021,TN,Tennessee,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,35,35,33.1,36.8,4349,"(35.68094058000048, -85.77449091399967)",OWS,OWS1,Q036,47,Total,Total,OVR,OVERALL
2021,2021,MT,Montana,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,21.2,21.2,19.9,22.5,6231,"(47.06652897200047, -109.42442064499971)",PA,PA1,Q047,30,Total,Total,OVR,OVERALL
2021,2021,VI,Virgin Islands,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,31.1,31.1,25.5,37.2,1246,"(18.335765, -64.896335)",OWS,OWS1,Q037,78,Total,Total,OVR,OVERALL
2021,2021,VT,Vermont,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,29,29,27.4,30.7,5912,"(43.62538123900049, -72.51764079099962)",OWS,OWS1,Q036,50,Total,Total,OVR,OVERALL
2021,2021,MS,Mississippi,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,23.2,23.2,21.4,25.1,3938,"(32.745510099000455, -89.53803082499968)",FV,FV1,Q019,28,Total,Total,OVR,OVERALL
2021,2021,ME,Maine,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,26.5,26.5,25.3,27.7,11748,"(45.254228894000505, -68.98503133599962)",PA,PA1,Q047,23,Total,Total,OVR,OVERALL
2021,2021,DC,District of Columbia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,30.7,30.7,28.5,33,2822,"(38.89037138500049, -77.03196112699965)",OWS,OWS1,Q037,11,Total,Total,OVR,OVERALL
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,48.7,48.7,46.8,50.6,4498,"(35.47203135600046, -97.52107021399968)",FV,FV1,Q018,40,Total,Total,OVR,OVERALL
2021,2021,OR,Oregon,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,19.9,19.9,18.6,21.3,5370,"(44.56744942400047, -120.15503132599969)",PA,PA1,Q047,41,Total,Total,OVR,OVERALL
2021,2021,OK,Oklahoma,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,32.5,32.5,30.8,34.2,4952,"(35.47203135600046, -97.52107021399968)",OWS,OWS1,Q037,40,Total,Total,OVR,OVERALL
2021,2021,AR,Arkansas,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,38.7,38.7,36.6,40.8,4782,"(34.74865012400045, -92.27449074299966)",OWS,OWS1,Q036,5,Total,Total,OVR,OVERALL
2021,2021,CA,California,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,36.2,36.2,34.6,37.9,6086,"(37.63864012300047, -120.99999953799971)",FV,FV1,Q018,6,Total,Total,OVR,OVERALL
2021,2021,VA,Virginia,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,33.9,33.9,32.6,35.3,8823,"(37.54268067400045, -78.45789046299967)",OWS,OWS1,Q037,51,Total,Total,OVR,OVERALL
2021,2021,PR,Puerto Rico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,36,36,33.9,38.1,3842,"(18.220833, -66.590149)",OWS,OWS1,Q036,72,Total,Total,OVR,OVERALL
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,25.7,25.7,23.9,27.5,4208,"(31.31266064400046, -92.44568007099969)",FV,FV1,Q019,22,Total,Total,OVR,OVERALL
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,41.2,41.2,39.5,43,5868,"(34.52088095200048, -106.24058098499967)",FV,FV1,Q018,35,Total,Total,OVR,OVERALL
2021,2021,NM,New Mexico,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,35.4,35.4,33.7,37.1,5907,"(34.52088095200048, -106.24058098499967)",OWS,OWS1,Q037,35,Total,Total,OVR,OVERALL
2021,2021,NE,Nebraska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming fruit less than one time daily,NA,Value,42.7,42.7,41.5,43.9,13622,"(41.6410409880005, -99.36572062299967)",FV,FV1,Q018,31,Total,Total,OVR,OVERALL
2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,23.1,23.1,22,24.2,9404,"(44.6613195430005, -84.71439026999968)",PA,PA1,Q047,26,Total,Total,OVR,OVERALL
2021,2021,NH,New Hampshire,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,15.6,15.6,14.2,17.1,5482,"(43.65595011300047, -71.50036091999965)",FV,FV1,Q019,33,Total,Total,OVR,OVERALL
2021,2021,WY,Wyoming,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,19.2,19.2,17.3,21.1,3859,"(43.23554134300048, -108.10983035299967)",FV,FV1,Q019,56,Total,Total,OVR,OVERALL
2021,2021,AK,Alaska,Behavioral Risk Factor Surveillance System,Fruits and Vegetables,Fruits and Vegetables - Behavior,Percent of adults who report consuming vegetables less than one time daily,NA,Value,18.7,18.7,17.1,20.6,4683,"(64.84507995700051, -147.72205903599973)",FV,FV1,Q019,2,Total,Total,OVR,OVERALL
2021,2021,NJ,New Jersey,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,28.2,28.2,26.8,29.6,6665,"(40.13057004800049, -74.27369128799967)",OWS,OWS1,Q036,34,Total,Total,OVR,OVERALL
2021,2021,CO,Colorado,Behavioral Risk Factor Surveillance System,Physical Activity,Physical Activity - Behavior,Percent of adults who engage in no leisure-time physical activity,NA,Value,16.7,16.7,15.8,17.6,10452,"(38.843840757000464, -106.13361092099967)",PA,PA1,Q047,8,Total,Total,OVR,OVERALL
2021,2021,LA,Louisiana,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,38.6,38.6,36.7,40.6,4590,"(31.31266064400046, -92.44568007099969)",OWS,OWS1,Q036,22,Total,Total,OVR,OVERALL
2021,2021,IL,Illinois,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,34.2,34.2,31.8,36.6,2814,"(40.48501028300046, -88.99771017799969)",OWS,OWS1,Q036,17,Total,Total,OVR,OVERALL
2021,2021,MI,Michigan,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have an overweight classification,NA,Value,34.2,34.2,32.9,35.5,8320,"(44.6613195430005, -84.71439026999968)",OWS,OWS1,Q037,26,Total,Total,OVR,OVERALL
2021,2021,OH,Ohio,Behavioral Risk Factor Surveillance System,Obesity / Weight Status,Obesity / Weight Status,Percent of adults aged 18 years and older who have obesity,NA,Value,37.8,37.8,36.6,39,12922,"(40.06021014100048, -82.40426005599966)",OWS,OWS1,Q036,39,Total,Total,OVR,OVERALL
